Project ID,Project Name,Lattitude,Longitude,Budget,Time Elapsed Percent,Fund Spent Percent,Physical Progress Percent
618697,4LPS Access Controlled Highway of Bellary Bypass Balance work from Ch. 254750 to Ch. 266837 and construction of 4LPS from Ch. 277.690 to Ch. 278.690 at D. Hirehal Village Balance work of NH 150A of Bellary Byrapura Section,12.9716,77.5946,284.05,63.06,39.87,38.97
618702,4L of Addahole Near Gundya to Bantwal Cross section Pkg-02 from Design Km 270.270 to Design km 318.55 including flyover at Kalladka Town including approaches from Km. 311.57 to Km. 313.67 of NH-75 Old NH-48,12.9716,77.5946,1318.24,87.66,110.15,94.21
618706,Bangalore-Nidagatta Pkg. I,12.9716,77.5946,4087.42,98.81,105.57,99.19
618707,Additional works under BM1 to ensure road safety under 6L of Bengaluru Mysuru Access control with close toll from Km.17.300 to Km.136.300 of NH-275,12.9716,77.5946,738.37,24.79,4.45,12.67
618709,4L of Left-Over Works of Hospet-Bellary -Karnataka/AP border from Km.280.080 Dec.Ch. to Km.375450Des.Ch. of NH-63 New-67,12.9716,77.5946,992.6,66.05,93.59,92.51
618799,Belakeri Port to Kumta - Sirsi road from km 0.00 - km 4.265 of Belekeri Port Road Link Rd. and km 4.965 - km 60.00 of SH-69,12.9716,77.5946,456.79,95.7,103.14,95.23
618870,4L PS from near Hemmige Village Periyapatna - Hassan Road Jn. to near Hunsur - KR Nagar Jn section from Km. 144.900 to Km. 169.000 of NH-275 Pkg. III,12.9716,77.5946,1726.65,48.36,25.89,27.8
618871,4L PS from Near Guddehosur to Start of Kushalnagara Bypass to near Hemmige Village Periyapatna - Hassan Road Jn from Km. 122.200 to Km. 144.900 of NH-275 Pkg. II,12.9716,77.5946,896.42,27.44,36.35,14.53
618872,4L PS from near Hunsur - KR Nagar Junction to near Yalachahalli village KR Nagara - Yelawala Road Junction fcrom Km 169.000 to Km 195.550 of NH-275 Pkg-IV,12.9716,77.5946,952.03,45.63,28.63,19.58
618873,4L PS from near Yalachahalli village KR Nagara - Yelawala Road junction to Srirangapatna Bypass Near Paschima Vahini from km 195.550 to Km 214.535 of NH- 275 Pkg-V,12.9716,77.5946,1203.2,44.34,38.45,17.36
618887,4L of Bettadahalli- Shivamogga section from Km.170.415 to km. 226.750 of NH-206 Tumkur- Shivamogga Pkg-IV,12.9716,77.5946,2545.11,89.23,64.64,84.25
618896,4L of Sannur to Bikarnakatte section from Km 691.350 to Km 736.362 of NH-169 Karkala - Mangalore Package-III,12.9716,77.5946,2038.71,85.15,61.4,76.1
619065,4L Expressway from Km 26.400 to km 53.500 of Malur to Bangarpet section of Bangalore-Chennai Expressway Phase-I Package-II,12.9716,77.5946,1729.63,98.25,63.8,99.8
619071,Tumkur - Nelamangala 6L,12.9716,77.5946,1664.2,87.27,65.27,61.36
619072,Bangalore/TN border to Hoskote,12.9716,77.5946,1297.76,93.21,88.86,94.89
619073,4L of 42.000 to km 80.00 of Dodaballapur Bypass to Hoskote section of NH-648 Old NH-207 [Bangalore Ring Road Pkg 2],12.9716,77.5946,1846.52,98.43,74.04,99.2
619096,Goa / Karnataka Km.93.700 to Kundapur Km.283.30,12.9716,77.5946,1990.99,98.65,92.89,97.94
619106,4 Lane with PS from Des. Ch 182.300 to Des. Ch. 228.500 of Belgaum-Hungund- Raichur Section of NH 748 A Package-5,12.9716,77.5946,868.65,63.51,29.4,40.63
619107,4 Lane with PS from Des. Ch 136.100 to Des. Ch. 182.300 of Belgaum-Hungund- Raichur Section of NH-748A Package-4,12.9716,77.5946,1123.35,35.31,20.27,15.0
619108,4 Lane with PS from Des. Ch 0.000 to Des. Ch. 43.800 of Belgaum-Hungund-Raichur Section of NH-748A Package-1,12.9716,77.5946,1256.55,49.88,39.02,40.21
619117,Hassan km 184.912 to Maranahally km 230.060 of NH - 75 in Karnataka,12.9716,77.5946,1091.4,99.97,97.94,97.8
619120,Nidagatta-Mysore Pkg II,12.9716,77.5946,4113.89,98.7,90.32,99.19
619138,Yekkambi-Haveri,12.9716,77.5946,309.9,74.57,30.59,24.7
619150,BRT Tiger Reserve Boundary Km.287.500 to Bangalore Section Km.458.420 of NH- 209 in Karnataka,12.9716,77.5946,2859.93,99.04,78.42,99.7
619164,Belgaum-Khanapur Pkg I Km 0.000-Km 30.800 of NH-4A,12.9716,77.5946,1195.74,92.71,76.76,75.72
619211,6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km. 97.000 to Km. 162.500 in Yadgir of NH-150C Pkg-III,12.9716,77.5946,2065.83,92.9,47.65,73.9
619214,4L of Channarayapatna Bypass and Hassan Bypass with structures in Devihalli - Hassan section,12.9716,77.5946,684.54,97.05,87.71,82.34
619218,4L Tumkur-Shimoga Pkg-I from Mallasandra to Karadi village of NH-206 from Km. 12.300 to Km. 65.195,12.9716,77.5946,1692.12,99.96,78.99,100.0
619219,4L of Tumkur-Shimoga Pkg-II from Km 65.195 Karadi to Km 121.900 Banawara of NH-206,12.9716,77.5946,1989.89,95.3,65.27,99.98
619220,Tumkur-Shimoga Pkg-III from Km 121.900 Banawara to Km 170.415 Bettadahalli of Old NH-206,12.9716,77.5946,1834.81,94.15,47.58,98.0
618070,Widening to 2 Lanes with paved shoulders from Km.87/000 to 133/720 Nattukal to Thanau Jn. in Palakkad of NH-966 Old NH-213 on EPC mode Basis under NHO Annual Plan 2016-17 in the state of Kerala,8.5241,76.9366,315.63,100.0,0.0,98.0
618595,6L of Chengala - Neeleshwaram from km. 56.200 to km. 93.468,8.5241,76.9366,2538.06,89.23,57.03,90.82
618596,6L of Taliparamba to Muzhappilangad from Km 134.650 to Km 170.6 of NH-66,8.5241,76.9366,3557.65,76.95,56.79,83.7
618597,6L of Azhiyur-Vengalam from km. 189.200 to km. 230.400 of NH-66,8.5241,76.9366,3898.46,75.29,61.74,60.07
618598,6L Minor Bridge Paloli Palam at km. 203.160 & Major Bridge Morad at km. 204.895 and allied works,8.5241,76.9366,216.94,98.48,87.79,100.0
618599,6L of Ramanatukkara Junction to start of Valanchery bypass section of NH-66,8.5241,76.9366,4919.46,99.94,76.54,100.0
618600,6L of Valanchery bypass to Kappirikkad of NH 66 from km. 298500 to km 335850,8.5241,76.9366,4023.94,99.94,64.44,100.0
618601,6L of Kappirikkad to Thalikulam section from km 335.85 to km 369.015 of NH - 66 old NH-17,8.5241,76.9366,4225.59,82.41,79.17,95.27
618602,6L of Thalikulam to Kodugallur section from km 369.015 to km 397.850 of NH - 66 old NH-17,8.5241,76.9366,4302.06,82.41,77.0,95.05
618603,6L of Kodugallur to Edapppally section from km 397.750 to km 423.780 of NH - 66 old NH-17,8.5241,76.9366,3606.2,83.62,60.41,71.11
618604,Aroor-Thuravoor Thekku,8.5241,76.9366,2382.83,91.21,75.65,91.63
618605,Thuravoor Thekku-Paravoor,8.5241,76.9366,2638.67,85.48,95.31,81.49
618606,Paravoor-Kottankulangara,8.5241,76.9366,3200.24,87.27,89.32,71.2
618607,Kottankulangara- Start of Kollam Bypass,8.5241,76.9366,3680.49,88.13,64.48,73.89
618708,Widening/Development of Existing NH-85 from Km 0.000 to Km 124.636 section to 2L/LPS section in the state of Kerala on EPC Mode under Bharatmala Pariyojana,8.5241,76.9366,1265.47,84.44,61.84,81.98
619098,Kozhikode Bypass Calicut Bypass Vengalam Jn. to Ramanattukara Jn.,8.5241,76.9366,2139.18,99.95,49.86,98.75
619206,6L of Perole Nileshwar town to Taliparamba from Km 94.248 to Km 134.650 of NH-66,8.5241,76.9366,3867.66,89.23,65.32,86.65
619207,Start of Kollam Bypass - Kadambattukonam,8.5241,76.9366,3309.06,82.1,60.16,81.8
619208,Kadambattukonam-Kazhakuttom,8.5241,76.9366,3526.33,84.48,60.24,44.34
618408,Kargil Zanskar Road,34.1526,77.5771,398.37,99.95,84.64,97.1
618409,Widening & Up-gradation to 2 lane with Paved shoulder of NH-301 Kargil- Zanskar Road from Design km 57.000 Ex. Km. 57.905 to Km 87.000 Ex. Km. 88.2491 of 30.000 Km length Pkg-lll,34.1526,77.5771,381.01,99.95,82.24,91.01
618410,Widening & Up-gradation to 2 lane with paved shoulder of NH-301 Kargil- Zanskar Road from Design Km .30.040 Ex. Km. 30.000 to Design Km 57.000 Ex. Km. 57.905 of 26.960 Km length Pkg-II,34.1526,77.5771,404.89,96.77,88.93,84.94
617909,Construction of Rewa Bypass to 4-lane with paved shoulder along with service road from Ratahara Chowk to Chorhata Chowk Road section of NH-30 from km 00.000 to 19.200 in the State of Madhya Pradesh on Hybrid Annuity Mode HAM.,23.2599,77.4126,648.05,74.66,0.0,50.0
617911,Rehabilitation and upgradation Umaria to Shahdol section of NH-78 from Existing Km. 68/4 to Km. 142/2 to 2LPS including construction of Birshinghpur and Shahdol Bypass on EPC mode under NHDP-IVA,23.2599,77.4126,613.16,99.98,0.0,94.5
617914,Upgradation and reconstruction of Shahpura-Dindori Section of NH 45 from Km 103.700 Design to Km 164.580 Design including 3 bypasses Total length 60.88km to Two lane with paved shoulder configuration along with One time improvement in 03 nos of bypassed built-up areas in a total length of 12.341 km in the State of Madhya,23.2599,77.4126,250.09,75.54,20.3,41.25
618019,Upgradation & widening of Jharkheda- Berasia - Dholkhedi from design km 0000 to km 87900 Design length 87.90km of NH-346 including 3 nos. bypasses of 13.10 Km in the State of Madhya Pradesh under EPC mode.,23.2599,77.4126,365.21,97.37,54.95,91.0
618020,"Rehabilitation & Upgradation of KurwaiMungaoliChanderi Road section of NH-346, from Design Chainge 0.000 to 81.300 Km Total length 83.1 km to Two lane with paved shoulder configuration along with One time improvement in 07 nos of bypassed built-",23.2599,77.4126,386.49,91.21,42.65,67.57
618021,Up-gradation of Pichhore- Dinara section of NH-346 from Km 292.750 to 334.550 to two lane with paved shoulders in the state of Madhya Pradesh on EPC mode,23.2599,77.4126,425.97,44.24,0.0,36.85
618035,Rehabilitation & Upgradation of existing intermediate lane to two Lane with paved shoulder from km. 0.600 Gulganj bypass on NH-34 to km. 43.00 Barna River length 42.400 km. on Gulganj-Amanganj-Pawai-Katni NH43 Extn. in the state of Madhya,23.2599,77.4126,275.4,83.82,0.0,60.14
618036,Upgradation and reconstruction of existing intermediate lane to two Lane with paved shoulder configuration from km. 43.00 Barna River to km. 77.00 ken river length 34.00 km. on Gulganj-Amanganj-Pawai-Katni NH43 Extn. along with One time improvement in 01 no. of bypassed built-up area in a total length of 1.585 km in the state of Madhya,23.2599,77.4126,315.55,74.94,0.0,43.0
618043,Upgradation and reconstruction of Dindori - Mandla Section of NH 543 from Km 77100 Design to Km 170580 Design Total length 93.48km to Two lane with paved shoulder configuration along with One time improvement in 04 nos of bypassed built-up areas in,23.2599,77.4126,523.71,96.71,0.0,88.0
618044,Upgradation of Shahdol- Sagartola Section of NH 543 from km 0000 to km 69400 to 2 lane with paved shoulders under Hybrid Annuity Mode HAM in the State of Madhya Pradesh,23.2599,77.4126,851.4,20.79,0.0,0.0
618068,"Construction of Kaithi-Padaria Kala bypass, Patna-Tamoli bypass, Jaso bypass and Nagod bypass total length 15.44 Km to 2-lane with paved shoulders flexible pavement on NH-943 in the State of Madhya Pradesh on EPC Mode.",23.2599,77.4126,158.36,89.37,22.96,62.8
618085,Upgradation of Nasrullagani-Rehti-Budhni Scction to 2-lane with paved shoulder from Km 0150 to Km 50500 of NH-146B in the state of Madhya Pradesh on EPC mode.,23.2599,77.4126,293.74,95.15,0.0,92.33
618129,"Construction of Kasrawad bypass, Selani bypass, Khargone bypass & Bistan bypass Total length. 31.950 km Section of NH-347 C to Two lane with paved shoulder configuration in the State of Madhya Pradesh on EPC mode.",23.2599,77.4126,467.93,83.15,35.83,99.15
618156,"Construction of Morena bypass, Ambah bypass & Porsa bypass Totat length 27.16 km Section of NH-552 Ext. to TWo lane with paved shoulder configuration in the state of Madhya Pradesh on EPC mode",23.2599,77.4126,492.66,91.51,0.0,73.5
618157,Construction of Ater realignment & Bhind bypass Total length. 21.50 km Section of NH-552Extn. to Two lane with paved shoulder configuration in the State of Madhya Pradesh on EPC mode.,23.2599,77.4126,348.06,83.15,22.94,79.0
618158,"Upgradation of Goras to Shyampur Road section of NH-552 Ext., from Design Chainge 48.400 to 111.800 Km Total length 63.40 km to two lane with paved shoulder configuration along with One time improvement of 8.91 km in the state of Madhya",23.2599,77.4126,416.96,83.15,0.0,16.52
618170,Construction of Two lane with paved shoulder configuration of Shujalpur Bypass section of NH-752C from km 33100 Design to km. 42570 Design total design length 10.470 km in the State of Madhya Pradesh on EPC mode.,23.2599,77.4126,214.07,87.76,17.78,46.33
618171,"Work of Upgradation of Jirapur-Pachore Road including Pachore, Jirapur, Chhapiheda & Khujner Bypasses from 0000 to 58790 Design Length 58.79 Km section of NH-752C to 2LPS in the State of Madhya Pradesh under EPC mode",23.2599,77.4126,352.69,88.45,28.06,57.26
618619,Bypass on Western side of Gwalior City,23.2599,77.4126,998.95,28.9,19.55,0.0
618620,"Additional works 2VUPs, MR-10 junction flyover and underpass in Six lane Indore- Dewas section of NH-52 in the state of Madhya Pradesh on EPC Mode",23.2599,77.4126,211.27,85.99,71.28,79.72
618621,Indore - Edlabad Pkg-II [Tejajinagar to Balwara],23.2599,77.4126,1530.82,95.47,53.86,87.3
618622,4L of Indore - Boregaon Pkg-III [Balwara to Dhangaon] from km. 42.260 to km. 82.660 of NH347BG & 753L,23.2599,77.4126,888.81,96.23,93.96,92.5
618623,4L Boregaon Buzurg to Shahpur Pkg I of Boregaon Buzurg to Muktainagar of NH 753L,23.2599,77.4126,1132.34,93.63,49.18,90.1
618654,4L Greenfield Rudhi to Deshgaon Pkg V of Betul-Khandwa/Deshgaon,23.2599,77.4126,469.68,73.86,42.47,63.79
618655,2L PS of Roshni to Ashapur Section of NH-347B from Design KM Ch. 89.900 to 114.000 KM Package III of Betul Khandwa,23.2599,77.4126,120.75,99.86,104.94,98.85
618661,4L from km 0.000 to 42.040 Bhopal Ratnaigiri Tiraha to Vidisha Morikodi,23.2599,77.4126,1038.18,37.26,17.33,20.23
618662,4L Vidisha Gyaraspur section of NH-146 from Design Chainage km 59475 existing chainage km 81240 to Design Chainage km 88361 existing chainage km 110.315,23.2599,77.4126,980.2,20.79,11.54,12.25
618663,i 4L Vidisha to Hinotiya from km 0.000 to Km 27.000 Vidisha Mehulwa-Talbehat Pkg- I Section of NH- 346 and ii 4L Vidisha to Morikori from Km 39.000 to 59.476 section of NH-146,23.2599,77.4126,941.12,88.78,46.12,90.04
618664,Berkhedi to Godpehra on NH-44 Sagar link road,23.2599,77.4126,471.31,91.75,81.9,93.05
618666,4- Laning of Mohari to Satai Ghat section NH-934 from Km 50300 to Km 89875 Total length 39.575 km Package-2 in the State of Madhya Pradesh on EPC Mode,23.2599,77.4126,539.08,99.86,96.27,99.5
618667,4L of near Satai Ghat to Chowka section of NH-34 from D. Ch. 89.875 to D. Ch. 145.000 Package-3,23.2599,77.4126,882.21,41.51,21.92,38.26
618671,4-lanning of Rahatgarh to Berkhedi section of NH-146 from Design Ch 124470 to Ch. 134.549,23.2599,77.4126,342.69,33.15,15.52,14.6
618672,4-lanning of Gyaraspur to Rahatgarh section of NH-146 from Design Ch. 88361 to Ch 124470 in the state of MP on HAM mode,23.2599,77.4126,592.44,37.26,28.66,35.25
618684,Outer Ring Road of Jabalpur Town from Manegaon to NH-45 Pkg-2,23.2599,77.4126,786.47,80.55,66.17,78.75
618685,Outer Ring Road of Jabalpur Town from NH45 to Kushner Pkg-3,23.2599,77.4126,773.23,87.76,71.47,79.8
618686,Outer Ring Road of Jabalpur Town from Kushner to Amjhar Road including Airport Connectivity Pkg-IV,23.2599,77.4126,509.82,90.46,71.38,79.63
618687,Outer Ring Road of Jabalpur Town from Barela to Manegaon Pkg-1,23.2599,77.4126,651.88,99.92,76.85,89.72
618688,Outer Ring Road of Jabalpur Town from Amjhar Road including Airport Connectivity to barela Pkg-V,23.2599,77.4126,539.9,41.51,19.51,32.38
618694,Indore - Harda Pkg-I [Indore to Raghav Garh from km. 0.25 to km. 26.903],23.2599,77.4126,813.03,99.93,84.63,96.09
618735,4L of Chandesara to Khedakhajuriya from Km. 0.000 to - 750 & Km 0.000 to km 41.400 of NH-148NG Pkg-I,23.2599,77.4126,976.55,97.81,60.19,99.0
618751,2L PS of Hinotiya-Mehulwa section of NH-346 from Km. 27.000 to Km 75.700 Vidisha Mehulwa-Talbehat Pkg-II Section of NH- 346,23.2599,77.4126,592.71,83.32,46.18,69.04
618762,Itarsi Km. 63.000 to Betul Km. 137.000 of NH-69 in Madhya Pradesh,23.2599,77.4126,788.33,99.97,84.19,100.0
618784,Balance works of 4 lane divided carriageway of Missing Link section of NH-39 Rewa Bypass from junction with NH 30 near Bela to Junction with MPRDC ring road near Silpara on SH 9 design length 13.100 km on EPC Mode under Bharatmala Pariyojana,23.2599,77.4126,355.36,84.68,71.23,84.44
618932,Construction of 6 lane Indore western bypass from km 0000 to Km 34000 Pkg -l in the State of Madhya Pradesh on Hybrid Annuity Mode under NHO,23.2599,77.4126,1472.68,30.19,44.67,27.6
618933,Construction of 6 lane Indore western bypass from km 34000 to Km 64000 Pkg-II in the state of Madhya Pradesh on Hybrid Annuity Mode under NHO,23.2599,77.4126,1430.56,24.66,46.34,17.5
618962,4L of Budhni to Shahganj Bypass End Package-III of NH-146B from Km. 73.750 to Km. 102.000,23.2599,77.4126,770.21,49.86,25.54,28.28
618963,Construction work of 4-laning of Shahganj bypass end to Badi Package-IV of NH-146B from design km 102.000 to design km 142.357 Design length 40.357 km,23.2599,77.4126,836.64,70.82,38.03,52.15
618964,4 Laning of Sandalpur to Nasrullaganj Pkg-1 section of NH-146B Length 43.2 Km.,23.2599,77.4126,1425.98,28.9,13.87,11.57
618966,Six laning with both sides Service Road of Ayodhya Bypass from Design Km 0000 near Ashram Tiraha on NH-46 to Km 16439 end at Ratnagiri Tiraha on Nh-146,23.2599,77.4126,1103.22,49.86,15.74,21.61
619007,Upgradation of Sarvardewla to Pal MP/MH Border Road section of NH-347 C from Design Chainge km 81.600 to 137.400 Total length 55.80 km to two lane with paved shoulder configuration along with One time improvement of 1 .95 km in the State of,23.2599,77.4126,461.23,28.9,0.6,0.0
619100,Dhangaon - Borgaon section km 81.000 to km 139.000 [Indore - Edlabad Pkg IV],23.2599,77.4126,1185.04,99.95,63.0,99.8
619114,Indore - Harda Pkg-II [Raghavgarh to Nanasa from km. 29.30 to km. 92.30],23.2599,77.4126,1146.63,65.82,32.22,40.25
617912,Construction of 6 lane flyover from Khapari ROB to Mihan Interchange design chainage km 8760 to 11450 L- 2.69 km and upgradation of existing 4L PS road to 6LPS with service road by flexible pavement design chainage km 11450 to 14500 L- 3.05 [total project length 5.74 km] in section of Nagpur - Hyderabad NH-44 Old NH-7,19.076,72.8777,619.55,41.51,2.96,8.24
617932,Construction of New Four Lane Bypass to Parbhani City Parwa to Asola Km 463/265 to Km 481/180 Design Ch. 19220 to Ch. 34434 Length-15.214 Km section of NH-61 on EPC mode in the State of Maharashtra.,19.076,72.8777,496.64,94.78,42.32,70.14
617934,Nasratpur to Barasgaon section of NH-61 2L / 4L PS from Km.514/00 to 558/200,19.076,72.8777,406.54,99.97,129.94,95.84
617937,Udgir Raavi Degloor Aadampur phata to Sagroli fata,19.076,72.8777,809.77,16.55,0.11,12.0
617938,Rehabilitation And Upgradation to four lane with paved shoulder configuration from km 24350 to km 61875 Jawale - Borgaon Kale of NH-63 in the State of Maharashtra on EPC mode under Annual Plan 2024-25 Total length - 37.525 Km.,19.076,72.8777,574.18,60.99,1.31,20.0
617945,Balance work of NH-66 from design Km 84/00 to Km 87/100 Indapur Bypass and Km 91/600 to Km 99/100 Mangaon Bypass to four lane with paved shoulder in State of Maharashtra under NHO on EPC Mode.,19.076,72.8777,354.21,55.39,0.0,67.16
617946,Kashedi to Parshuram Ghat section of NH-66 from Km 161/600 - Km 205/400 - 4L PS,19.076,72.8777,1142.62,100.0,37.41,97.5
617947,Arawali Kante section of NH-17New NH-66 4L PS from Km.241/300 to 281/300,19.076,72.8777,1443.09,100.0,0.01,80.06
617948,Kante - Wakad section of NH-66 4L PS from Km.281/300 to 332/200,19.076,72.8777,2020.56,100.0,18.61,90.14
617965,Kopargaon to Savali Vihir section,19.076,72.8777,195.38,99.92,54.13,93.45
617978,"Rehabilitation, upgradation & widening of existing highway to 2L/4LPS Rigid Pavement of NH 160 section- Phaltan to Mhaishal near Karnataka Border including Tasgaon Bypass, from existing chainage Km 301/430 to Km 458/415 in the State of Maharashtra- Package-II & Package III combined- starting from existing chainage Km",19.076,72.8777,631.76,62.47,33.74,85.0
617979,"Rehabilitation, upgradation & widening of existing highway to 2L/4LPS Rigid Pavement of NH 160 section- Phaltan to Mhaisal near Karnataka Border including Tasgaon Bypass, from existing chainage Km 301/430 to Km 458/415 in the State of Maharashtra. Package-I starting from existing chainage Km 301/430 at Phaltan Village Junction of Phaltan Baramati Road Design Chainage -301/430km & ending at",19.076,72.8777,533.76,83.06,0.0,74.29
618042,"Rehabilitation/ Upgradation of existing Highway to four lane standards in Kurkheda town from km.413257 to km 410775, Two lane in Shankarpur Gurnuli km 42400 to km 43100 section and Reconstruction of Major Bridge at Ch. 448558 Bhuti Nallah and Ch. 411695 Sati River bridge, Minor Bridge at Ch. 411477 and Ch. 405800 Lendhari",19.076,72.8777,163.86,89.08,29.92,50.25
618047,"Widening, Reconstruction & Up-gradation to 2 lane with Paved Shoulder/Four Lane configuration for the work of Ahmednagar to Sabalkhed & Ashti to Chinchpur Section of NH-561 from Design km 2915 to km 37728 & Design km 55100 to km 70000 in the",19.076,72.8777,657.16,62.47,0.0,88.56
618049,Up-gradation to 2/4 lane with paved shoulder configuration of NH-652 from Tuljapur Naldurg-Akkalkot road Chainage from Km. 00.000 to km 30.982 in the State of Maharashtra on EPC mode.,19.076,72.8777,183.41,99.83,35.41,98.0
618059,Construction of four-lane Concrete Road from Police Headquarter Gondia City to Rawanwadi Village Birsi Airport Junction from design km 0.000 to km 15.781 existing km 39/720 of NH-753 to existing Km 8/400 of NH 543 on sections from Kohmara- Goregaon- Police HeadquarterKaranja - Collector Office Square - Balaghat T Point-,19.076,72.8777,328.11,93.63,33.98,34.15
618061,"Strengthening, Widening & Up-gradation of newly declared NH-761 from NH- 61Junction-BelheAlkutiDevibhoyareNighojShirur, from Design chainage Km 0.000 to Km 37.970 from Single/Intermediate/2L to 2LPS in the State of Maharashtra on EPC",19.076,72.8777,386.16,94.17,14.82,62.5
618065,"Rehabilitation/Upgradation of existing Highway to 2LPS/4 lane of Dhawali to Rajoli from Design Km.149476 to 163476 existing Km.150000 to 164000, Pandhasala to Mohadongri from design Km.170476 to 181476 existing Km.171000 to 182000, Ambeshivni Fata to Bodli from design Km.183476 to 185476 existing Km.184000 to 186000 and Made Tukum to Gadchiroli from design Km.188476 to 189476 existing",19.076,72.8777,316.44,80.55,15.73,37.2
618088,Nandurshingote to Kolhar,19.076,72.8777,325.79,77.55,9.95,41.93
618089,Rehabilitation & Up-gradation of Mudkhed to Nanded section from Km. 372000 to Km 388400 of NH 161A i.e. Nanded-Bhokar-Himayatnagar-Kinwat-Mahur-Arani Road Design chainage from Km 372000 Mudkhed to Km 387650 Nanded of NH 161A Length 15.65 Km to 2/4Lane with paved shoulders configuration in the State of,19.076,72.8777,206.54,95.15,36.08,65.14
618094,Pen to Khopoli 2LPS,19.076,72.8777,369.39,100.0,90.18,86.3
618096,Rehabilitation and Up-gradation to 2 lane road with paved shoulders configuration for the balance work of 13 km length on Helwak-Patan-Karad section Km. 85000 to 133 417 of NH-166E in the state of Maharashtra on EPC mode.,19.076,72.8777,181.45,84.45,33.2,87.0
618097,Guhagar - Rampur - 2L-PS - km 0/00 Guhagar to 26/230 Rampur and 40/00 Mirjoli to 53/600 Sati on NH-166E,19.076,72.8777,407.2,100.0,0.0,91.89
618098,"Upgradation of exhisting 2 lane flexible pavement to 2 lane paved shoulders rigid pavement from design chainage Km 66.00 to Design Km 82.440 Start of Kolhapur Municipal corporation near Phulewadi to kale, design length 16.440 Km section on Talere Gaganbawada-Kolhapur road NH 166G in the state of Maharashtra on EPC",19.076,72.8777,167.97,99.93,0.0,93.75
618133,Strengthening and Widening of road Sakoli- Wadsa-Armori-Gadchiroli-Ashti- Allapalli - Sironcha National highway NH 353C in Km 262/00 to 321/00 including 16 minor Bridges and 2 Major Bridge Total length 59 Km section from repanpalli to sironcha in,19.076,72.8777,280.57,87.72,51.54,67.39
618134,Rehabilitation /Upgradation from Lagam to Alapalli section Desing Km. 199/400 to km 227/400 Length 28.0 Km to 2 lane with Paved Shoulders/ 4 lane configuration section of NH-353 C Sakoli-Wadsa-Armori-Gadchiroli-Ashti-Alapalli Sironcha in Gadchiroli,19.076,72.8777,459.39,95.62,28.79,81.42
618137,Rehabilitation and Up-gradation of Jarud - Sirsala section of NH-361F km 59500 to km11500 to Two lane with paved shoulder/ Four Lane in the state of Maharashtra on EPC mode Length 55.5 Km.,19.076,72.8777,540.35,62.47,29.31,68.23
618138,"Widening, Reconstruction & Up-gradation to 2 lane with Paved Shoulder/Four Lane configuration for the work of Sautada to Shirapur Section of NH-561 from Design km 86300 to km 125589 in the state of Maharashtra on EPC mode. Design length 39.289",19.076,72.8777,349.57,83.06,0.0,54.04
618139,Rehabilitation and Up-gradation of Gangakhed Loha section of NH-361F from Km 169/00 to 210/00 to two lane with paved shoulder/ four lane configuration in the state of Maharashtra on EPC mode Length - 41.00 Km.,19.076,72.8777,355.12,93.82,0.0,43.46
618150,Rehabilitation and Up-gradation of i. Deogaon phata to Digras phata Ch. 0/000 to 15/000 & Selu to Borgavhan Ch 20/900 to 35/800 [Length 29.9km] ii. Injegaon Dhamoni to Pohner Phata Ch.58/200 to Ch. 83/700 [Length25.5 km] and iii. Pohner phata to Pathri Design Ch. 42/700 to 58/200 [Length 15.5 km] sections of NH-548B to,19.076,72.8777,761.83,62.47,0.0,15.0
618152,Mhaswad to Tembhurni section of NH-548C - 2L PS,19.076,72.8777,488.6,99.97,0.0,96.19
618153,Satara to Mhaswad,19.076,72.8777,653.46,99.97,1.12,98.08
618154,"Rehabilitation & upgradation of Jamkhed to Sautada Section of NH548 D from km 195.375 to km 208.774, Length 13.399 Km to 2L PS /4L configuration with rigid pavement in the state of Maharashtra on EPC mode.",19.076,72.8777,157.62,100.0,0.0,68.93
618155,Development/Widening of Talegaon Chakan Shikrapur Nhavara Section of NH-548D from existing chainage km. 54/000 to 82/300 and Design chainage Km. 54/000 to 82/120 Shikrapur to Nhavara Section to 2LPS/4L Configuration on EPC Mode in the,19.076,72.8777,396.17,94.74,25.17,76.2
618172,Paithan - Shirur section 2LPS Km 0.0 to 55.00,19.076,72.8777,341.8,98.18,60.93,82.0
618173,Shirur-Kharda section from 55937 km to 114486 km to 2LPS/4L,19.076,72.8777,381.77,99.97,0.0,83.93
618174,Rehabilitation and Upgradation to two lane with paved shoulder configuration of NH- 752G from Sakri to Pimpalner Section Design Ch km 0000 to Ch km 21411 in the state of Maharashtra on EPC Mode. Length 21.411 km.,19.076,72.8777,226.58,88.69,0.0,100.0
618176,Rehabilitation and upgradation from ch km 50/200 to 56/800 and km 62/600 to 100/403 of Kolde to Visarwadi Near Junction with NH-6 section of NH 752G total length 44.40 to two-lane with paved shoulder / four lanes in the State of Maharashtra,19.076,72.8777,349.08,28.9,11.44,35.45
618177,Pal Phata Phulambri - Khultabad 2LPS,19.076,72.8777,227.19,100.0,2.54,95.29
618178,Widening and strengthening of Gangakhed to Kingaon section of NH-752K in Km 38/750 to 72/304 Flexible Pavement Length33.554 km to 2-lane configuration on EPC mode in the State of Maharashtra.,19.076,72.8777,162.67,90.73,0.0,72.0
618180,Pune raigarh District Border To Mangaon Ch 69000 to 103775 NH-753F,19.076,72.8777,223.46,100.0,0.0,89.08
